cv_text,age,specialization,experience_years,num_skills,num_degrees,num_jobs,num_courses,label
"Name: Jennifer Frey
Email: jackson46@example.net
Age: 24
Experience: 2 years
Specialization: Computer Science

Degrees:
- Master in Computer Science from Stewart, Lewis and Wilkins

Skills:
- Data Structures
- Java
- Algorithms
- Networking

Work Experience:
- 2-year experience in Computer Science at Li, Sullivan and Pratt for 2 years

Languages:
- Arabic (Advanced)
- French (Fluent)
- German (Advanced)

Courses:
",24,Computer Science,2,4,1,1,0,HIGH
"Name: Nathan Tyler
Email: hgilbert@example.net
Age: 28
Experience: 4 years
Specialization: Marketing

Degrees:
- Bachelor in Marketing from Taylor PLC

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 4-year experience in Marketing at Jones Group for 3 years

Languages:
- German (Fluent)
- French (Intermediate)

Courses:
",28,Marketing,4,7,1,1,0,HIGH
"Name: Allen Hamilton
Email: erica90@example.net
Age: 27
Experience: 3 years
Specialization: Industrial Engineering

Degrees:
- PhD in Mechanical Engineering from Forbes, Gibson and Turner

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 3-year experience in Industrial Engineering at Martinez-Chandler for 2 years

Languages:
- Spanish (Advanced)
- Arabic (Beginner)

Courses:
- Course in Data Analysis
",27,Industrial Engineering,3,5,1,1,1,HIGH
"Name: Meghan Wolf
Email: walkermichael@example.org
Age: 23
Experience: 1 years
Specialization: Pharmacy

Degrees:
- Diploma in Pharmacy from Hebert, Austin and Mitchell

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 1-year experience in Pharmacy at Rodriguez-Abbott for 1 years

Languages:
- Arabic (Intermediate)
- Spanish (Fluent)

Courses:
- Course in Digital Marketing
",23,Pharmacy,1,4,1,1,1,HIGH
"Name: Kimberly Baker
Email: olsonjessica@example.com
Age: 26
Experience: 3 years
Specialization: Pharmacy

Degrees:
- PhD in Pharmacy from Blanchard-Espinoza

Skills:
- Project Management
- Python
- Communication

Work Experience:
- 3-year experience in Pharmacy at Torres, Lopez and Sexton for 1 years

Languages:
- Arabic (Fluent)
- Spanish (Advanced)
- Arabic (Intermediate)

Courses:
",26,Pharmacy,3,5,1,1,0,HIGH
"Name: Rebecca Graham
Email: david76@example.com
Age: 29
Experience: 6 years
Specialization: Computer Science

Degrees:
- PhD in Computer Science from May, Martinez and Jones
- PhD in Industrial Engineering from Lee-Roberts

Skills:
- C++
- Java
- Networking
- Machine Learning
- Data Structures

Work Experience:
- 6-year experience in Computer Science at Smith-Hill for 2 years
- 6-year experience in Computer Science at Meadows Group for 2 years
- 6-year experience in Computer Science at Morris-Martin for 1 years

Languages:
- Spanish (Fluent)
- Spanish (Advanced)

Courses:
- Course in AI
",29,Computer Science,6,5,2,3,1,HIGH
"Name: Lonnie Hodge
Email: bartlettbryan@example.net
Age: 35
Experience: 13 years
Specialization: Medicine

Degrees:
- Bachelor in Medicine from Ryan-Dixon
- PhD in Medicine from Weber LLC

Skills:
- Surgery
- Internal Medicine
- Diagnosis
- Dermatology
- Cardiology

Work Experience:
- 13-year experience in Medicine at English-Cox for 2 years
- 13-year experience in Medicine at Simmons-Jenkins for 2 years
- 13-year experience in Medicine at Collins, Cameron and Kirk for 2 years
- 13-year experience in Medicine at Jackson, Sims and Garcia for 1 years

Languages:
- English (Intermediate)
- French (Advanced)
- German (Intermediate)

Courses:
- Course in AI
- Course in Machine Learning
",35,Medicine,13,7,2,4,2,HIGH
"Name: Michael Silva
Email: blairmichael@example.net
Age: 37
Experience: 15 years
Specialization: Information Systems

Degrees:
- PhD in Information Systems from Moran-Evans
- Master in Information Systems from Wallace-Montgomery
- Master in Information Systems from Alexander Group

Skills:
- Python
- Database Management
- Power BI
- System Analysis
- SQL
- Tableau

Work Experience:
- 15-year experience in Information Systems at Lowe, York and Howard for 3 years
- 15-year experience in Information Systems at Glass LLC for 7 years

Languages:
- English (Beginner)
- French (Advanced)

Courses:
- Course in AI
",37,Information Systems,15,8,3,2,1,HIGH
"Name: Johnathan Woods
Email: melissaharper@example.org
Age: 34
Experience: 12 years
Specialization: Electrical Engineering

Degrees:
- Diploma in Electrical Engineering from Phillips-Powell
- Bachelor in Electrical Engineering from Hood-Brown
- PhD in Electrical Engineering from Miller-Hoffman

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 12-year experience in Electrical Engineering at Smith-Miller for 4 years
- 12-year experience in Electrical Engineering at Frost Ltd for 4 years
- 12-year experience in Electrical Engineering at Fowler-Green for 2 years

Languages:
- German (Advanced)

Courses:
- Course in AI
- Course in Digital Marketing
- Course in Data Analysis
",34,Electrical Engineering,12,8,3,3,3,HIGH
"Name: William Wall
Email: monique61@example.com
Age: 25
Experience: 3 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Robinson-Evans

Skills:
- Marketing
- Business Analysis
- Project Management
- Strategic Planning

Work Experience:
- 3-year experience in Business Administration at Harvey, Rogers and Smith for 2 years

Languages:
- Arabic (Advanced)
- Spanish (Advanced)
- Arabic (Intermediate)

Courses:
- Course in Project Management
",25,Business Administration,3,4,1,1,1,HIGH
"Name: Taylor Powers
Email: thompsondarin@example.net
Age: 28
Experience: 5 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Glover PLC
- Bachelor in Business Administration from Wright-Harris

Skills:
- HR Management
- Project Management
- Strategic Planning
- Business Analysis
- Marketing

Work Experience:
- 5-year experience in Business Administration at Mack, Robinson and Torres for 2 years
- 5-year experience in Business Administration at Cline-Simpson for 2 years

Languages:
- Spanish (Fluent)

Courses:
- Course in Digital Marketing
",28,Business Administration,5,6,2,2,1,HIGH
"Name: Tanya Austin
Email: russelljohn@example.com
Age: 30
Experience: 7 years
Specialization: Pharmacy

Degrees:
- Bachelor in Business Administration from Garcia-Schultz
- Master in Accounting from Williams-Ryan

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 7-year experience in Pharmacy at Lee Inc for 3 years
- 7-year experience in Pharmacy at Rhodes PLC for 3 years

Languages:
- German (Advanced)
- Arabic (Fluent)

Courses:
",30,Pharmacy,7,8,2,2,0,HIGH
"Name: Joseph Richard
Email: xlarsen@example.com
Age: 24
Experience: 2 years
Specialization: Software Engineering

Degrees:
- Master in Software Engineering from Johnson and Sons

Skills:
- Docker
- JavaScript
- React
- Java

Work Experience:
- 2-year experience in Software Engineering at Gomez, Douglas and Gonzales for 2 years

Languages:
- Arabic (Advanced)

Courses:
- Course in Data Analysis
",24,Software Engineering,2,4,1,1,1,HIGH
"Name: Debra Gonzalez
Email: mooneyrebecca@example.org
Age: 27
Experience: 5 years
Specialization: Business Administration

Degrees:
- PhD in Business Administration from Proctor-Goodwin

Skills:
- Business Analysis
- Marketing
- HR Management
- Strategic Planning
- Project Management

Work Experience:
- 5-year experience in Business Administration at Kelly, Smith and Pennington for 5 years

Languages:
- Arabic (Beginner)
- German (Intermediate)

Courses:
- Course in Data Analysis
- Course in AI
",27,Business Administration,5,8,1,1,2,HIGH
"Name: Max Hines
Email: sconrad@example.net
Age: 29
Experience: 5 years
Specialization: Computer Engineering

Degrees:
- Bachelor in Marketing from Wilson LLC
- Master in Computer Engineering from Wilkins PLC

Skills:
- Embedded Systems
- C++
- Verilog
- Python

Work Experience:
- 5-year experience in Computer Engineering at Lane, Hawkins and Sanchez for 2 years
- 5-year experience in Computer Engineering at Ingram, Parsons and Boyd for 2 years

Languages:
- Spanish (Beginner)
- English (Beginner)

Courses:
",29,Computer Engineering,5,4,2,2,0,HIGH
"Name: Elizabeth Mcbride
Email: cuevasdonald@example.net
Age: 31
Experience: 5 years
Specialization: Mechanical Engineering

Degrees:
- PhD in Mechanical Engineering from Williams Group
- Master in Mechanical Engineering from Page PLC

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 5-year experience in Mechanical Engineering at Jordan, Bray and Fisher for 3 years

Languages:
- English (Beginner)
- Arabic (Intermediate)
- French (Fluent)

Courses:
",31,Mechanical Engineering,5,6,2,1,0,HIGH
"Name: Mr. Mark Sullivan
Email: dianehernandez@example.com
Age: 24
Experience: 2 years
Specialization: Business Administration

Degrees:
- Bachelor in Software Engineering from Gibson Ltd

Skills:
- Business Analysis
- Strategic Planning
- Project Management
- Marketing
- HR Management

Work Experience:
- 2-year experience in Business Administration at Pearson-Sanders for 1 years

Languages:
- Arabic (Intermediate)
- Spanish (Fluent)

Courses:
",24,Business Administration,2,5,1,1,0,HIGH
"Name: Michael Dillon
Email: dgomez@example.org
Age: 31
Experience: 7 years
Specialization: Medicine

Degrees:
- PhD in Medicine from Davis, Munoz and Cantu

Skills:
- Surgery
- Cardiology
- Diagnosis
- Internal Medicine
- Dermatology

Work Experience:
- 7-year experience in Medicine at Martin-Shelton for 1 years
- 7-year experience in Medicine at Robinson PLC for 3 years

Languages:
- English (Advanced)
- English (Intermediate)
- French (Intermediate)

Courses:
- Course in Data Analysis
",31,Medicine,7,6,1,2,1,HIGH
"Name: Jacqueline Duffy
Email: monica78@example.net
Age: 33
Experience: 7 years
Specialization: Biomedical Engineering

Degrees:
- PhD in Biomedical Engineering from Kelly, Heath and York

Skills:
- MATLAB
- Device Design
- Signal Processing
- Python
- Medical Devices

Work Experience:
- 7-year experience in Biomedical Engineering at Jones, Archer and Wall for 2 years
- 7-year experience in Biomedical Engineering at Lowe Group for 2 years

Languages:
- Arabic (Advanced)
- English (Fluent)
- French (Intermediate)

Courses:
- Course in Project Management
",33,Biomedical Engineering,7,8,1,2,1,HIGH
"Name: Ashley Price
Email: joseph57@example.com
Age: 28
Experience: 5 years
Specialization: Information Systems

Degrees:
- Bachelor in Pharmacy from Wallace, Hamilton and Miller
- Master in Mechanical Engineering from Kelly, Harmon and Frank

Skills:
- System Analysis
- SQL
- Database Management
- Power BI
- Tableau

Work Experience:
- 5-year experience in Information Systems at Ross, Foster and Spencer for 5 years

Languages:
- French (Fluent)
- Spanish (Advanced)

Courses:
",28,Information Systems,5,5,2,1,0,HIGH
"Name: Jose Palmer
Email: wilsonbrandon@example.com
Age: 30
Experience: 8 years
Specialization: Medicine

Degrees:
- Bachelor in Business Administration from Osborne, Smith and Lucero

Skills:
- Dermatology
- Cardiology
- Internal Medicine
- Surgery
- Diagnosis

Work Experience:
- 8-year experience in Medicine at Smith and Sons for 2 years
- 8-year experience in Medicine at Holmes, Owens and Underwood for 3 years

Languages:
- Arabic (Intermediate)
- French (Beginner)

Courses:
- Course in Data Analysis
",30,Medicine,8,5,1,2,1,HIGH
"Name: Amy Brown
Email: wardlaura@example.org
Age: 37
Experience: 15 years
Specialization: Computer Science

Degrees:
- Master in Computer Science from Dougherty PLC
- Master in Mechanical Engineering from Jones LLC
- PhD in Computer Science from Wallace LLC

Skills:
- Data Structures
- Algorithms
- Machine Learning
- Networking
- Java
- Python
- C++

Work Experience:
- 15-year experience in Computer Science at Peterson, Reed and Smith for 2 years

Languages:
- French (Beginner)
- English (Fluent)

Courses:
- Course in AI
",37,Computer Science,15,8,3,1,1,HIGH
"Name: Stephanie Bonilla
Email: dustinbarnett@example.org
Age: 35
Experience: 11 years
Specialization: Pharmacy

Degrees:
- PhD in Mechanical Engineering from Miller and Sons
- PhD in Pharmacy from Jones Inc

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 11-year experience in Pharmacy at Murphy-Hunter for 2 years
- 11-year experience in Pharmacy at Snow-Hickman for 1 years

Languages:
- German (Fluent)

Courses:
",35,Pharmacy,11,7,2,2,0,HIGH
"Name: John Porter
Email: catherinelee@example.net
Age: 33
Experience: 9 years
Specialization: Software Engineering

Degrees:
- PhD in Software Engineering from Jones-Crawford

Skills:
- Node.js
- Python
- Java
- Docker
- Git
- AWS

Work Experience:
- 9-year experience in Software Engineering at Hernandez-Russell for 3 years
- 9-year experience in Software Engineering at Brewer-Butler for 3 years

Languages:
- Spanish (Intermediate)
- English (Advanced)
- French (Intermediate)

Courses:
",33,Software Engineering,9,6,1,2,0,HIGH
"Name: Laurie Stewart
Email: kimberly16@example.com
Age: 25
Experience: 2 years
Specialization: Computer Science

Degrees:
- PhD in Computer Science from Nolan-Garner

Skills:
- Algorithms
- Java
- Machine Learning
- Networking
- Python

Work Experience:
- 2-year experience in Computer Science at Cole and Sons for 1 years

Languages:
- French (Beginner)
- English (Intermediate)

Courses:
- Course in Project Management
",25,Computer Science,2,5,1,1,1,HIGH
"Name: Darryl Gallagher
Email: vkeller@example.net
Age: 27
Experience: 5 years
Specialization: Industrial Engineering

Degrees:
- Bachelor in Industrial Engineering from Walker, Martinez and Porter

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 5-year experience in Industrial Engineering at Shaw LLC for 1 years
- 5-year experience in Industrial Engineering at Allen, Stout and Turner for 1 years

Languages:
- French (Advanced)
- English (Beginner)
- Spanish (Beginner)

Courses:
",27,Industrial Engineering,5,6,1,2,0,HIGH
"Name: Robert Leonard
Email: townsenderic@example.net
Age: 30
Experience: 6 years
Specialization: Business Administration

Degrees:
- Master in Accounting from Castillo, Taylor and Barnes
- PhD in Business Administration from Willis, Barnett and King

Skills:
- Marketing
- Project Management
- Business Analysis
- Strategic Planning
- HR Management

Work Experience:
- 6-year experience in Business Administration at Brooks Inc for 4 years

Languages:
- English (Beginner)
- Arabic (Advanced)

Courses:
- Course in Data Analysis
- Course in Project Management
",30,Business Administration,6,7,2,1,2,HIGH
"Name: Patricia Estes
Email: marissa16@example.com
Age: 34
Experience: 10 years
Specialization: Medicine

Degrees:
- Bachelor in Medicine from Martinez LLC

Skills:
- Surgery
- Internal Medicine
- Diagnosis
- Dermatology
- Cardiology

Work Experience:
- 10-year experience in Medicine at Mcclure, Martinez and Williams for 1 years
- 10-year experience in Medicine at Simon, Hansen and Walsh for 1 years
- 10-year experience in Medicine at Smith, Morales and Sanchez for 1 years
- 10-year experience in Medicine at Williams-Wheeler for 1 years

Languages:
- German (Beginner)
- Arabic (Advanced)
- German (Intermediate)

Courses:
",34,Medicine,10,8,1,4,0,HIGH
"Name: Joseph Liu
Email: alice09@example.org
Age: 23
Experience: 1 years
Specialization: Pharmacy

Degrees:
- Diploma in Pharmacy from Duncan LLC

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 1-year experience in Pharmacy at Spencer-Castillo for 1 years

Languages:
- Arabic (Intermediate)
- Arabic (Fluent)

Courses:
- Course in AI
",23,Pharmacy,1,4,1,1,1,HIGH
"Name: Michael Moreno
Email: williamsjose@example.org
Age: 37
Experience: 15 years
Specialization: Industrial Engineering

Degrees:
- Master in Industrial Engineering from Harris Ltd

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 15-year experience in Industrial Engineering at Hardy-Warner for 1 years
- 15-year experience in Industrial Engineering at Moore-Wade for 2 years
- 15-year experience in Industrial Engineering at Butler, Wall and Garza for 2 years
- 15-year experience in Industrial Engineering at Garcia, Gay and Walker for 1 years
- 15-year experience in Industrial Engineering at Wells-Turner for 2 years

Languages:
- Arabic (Fluent)

Courses:
",37,Industrial Engineering,15,8,1,5,0,HIGH
"Name: Thomas Lee
Email: fharris@example.net
Age: 37
Experience: 13 years
Specialization: Mechanical Engineering

Degrees:
- Diploma in Mechanical Engineering from Marshall PLC
- Master in Electrical Engineering from Guzman, Perez and Gibson

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 13-year experience in Mechanical Engineering at Reed Ltd for 6 years
- 13-year experience in Mechanical Engineering at Bates, Lara and Martin for 4 years

Languages:
- French (Intermediate)

Courses:
- Course in Digital Marketing
- Course in Project Management
- Course in Data Analysis
",37,Mechanical Engineering,13,8,2,2,3,HIGH
"Name: Vanessa Jenkins
Email: uwolf@example.org
Age: 24
Experience: 2 years
Specialization: Electrical Engineering

Degrees:
- Master in Electrical Engineering from Davidson Ltd

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 2-year experience in Electrical Engineering at Caldwell Group for 2 years

Languages:
- Arabic (Fluent)
- Spanish (Advanced)
- French (Fluent)

Courses:
- Course in Project Management
",24,Electrical Engineering,2,5,1,1,1,HIGH
"Name: Amanda Morris
Email: mark16@example.net
Age: 35
Experience: 10 years
Specialization: Business Administration

Degrees:
- Diploma in Mechanical Engineering from Harris Group
- Master in Business Administration from Greer Group

Skills:
- HR Management
- Business Analysis
- Strategic Planning
- Marketing
- Project Management

Work Experience:
- 10-year experience in Business Administration at Olson, Thomas and Vargas for 4 years

Languages:
- French (Beginner)
- Spanish (Advanced)

Courses:
- Course in Project Management
- Course in Machine Learning
",35,Business Administration,10,8,2,1,2,HIGH
"Name: Ms. Janice Diaz
Email: bsampson@example.com
Age: 29
Experience: 7 years
Specialization: Mechanical Engineering

Degrees:
- Master in Mechanical Engineering from Flores, Smith and Walters
- Diploma in Mechanical Engineering from Davis-Cook

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 7-year experience in Mechanical Engineering at Rocha, Turner and Douglas for 1 years
- 7-year experience in Mechanical Engineering at Chavez-Medina for 1 years
- 7-year experience in Mechanical Engineering at Torres Group for 1 years

Languages:
- Arabic (Intermediate)

Courses:
- Course in AI
",29,Mechanical Engineering,7,4,2,3,1,HIGH
"Name: Cynthia Wright
Email: robertjensen@example.com
Age: 32
Experience: 9 years
Specialization: Industrial Engineering

Degrees:
- Diploma in Industrial Engineering from Davis PLC

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 9-year experience in Industrial Engineering at Taylor, Sullivan and Black for 3 years
- 9-year experience in Industrial Engineering at Warner, Reed and Henry for 3 years

Languages:
- French (Advanced)
- German (Advanced)

Courses:
",32,Industrial Engineering,9,8,1,2,0,HIGH
"Name: Juan Rhodes
Email: gonzalezchristopher@example.com
Age: 29
Experience: 4 years
Specialization: Human Resources

Degrees:
- Diploma in Human Resources from Jones Group

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 4-year experience in Human Resources at Love-Wright for 2 years
- 4-year experience in Human Resources at Schmidt Ltd for 2 years

Languages:
- Arabic (Advanced)
- Spanish (Fluent)

Courses:
- Course in AI
",29,Human Resources,4,4,1,2,1,HIGH
"Name: Jonathon Lozano
Email: wademeghan@example.net
Age: 29
Experience: 5 years
Specialization: Software Engineering

Degrees:
- Master in Software Engineering from Fitzpatrick, Knight and Bennett
- Diploma in Software Engineering from Ferguson Ltd

Skills:
- Git
- Python
- Node.js
- Docker
- SQL

Work Experience:
- 5-year experience in Software Engineering at Malone Group for 2 years
- 5-year experience in Software Engineering at Powell, Perez and Long for 2 years

Languages:
- French (Fluent)

Courses:
- Course in Data Analysis
",29,Software Engineering,5,5,2,2,1,HIGH
"Name: Jay Yoder
Email: dwashington@example.com
Age: 29
Experience: 6 years
Specialization: Nursing

Degrees:
- PhD in Nursing from Barber, Smith and Hanson
- Bachelor in Human Resources from Lang-George

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 6-year experience in Nursing at Robertson, Kelly and Baker for 1 years
- 6-year experience in Nursing at Harper-Newton for 3 years

Languages:
- English (Advanced)
- French (Intermediate)

Courses:
- Course in AI
",29,Nursing,6,7,2,2,1,HIGH
"Name: Susan Edwards
Email: elizabethhernandez@example.com
Age: 29
Experience: 5 years
Specialization: Mechanical Engineering

Degrees:
- Bachelor in Mechanical Engineering from Reyes-Black

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 5-year experience in Mechanical Engineering at Williams-Gibson for 1 years

Languages:
- Arabic (Fluent)
- German (Intermediate)

Courses:
- Course in Digital Marketing
- Course in Project Management
",29,Mechanical Engineering,5,5,1,1,2,HIGH
"Name: Laurie Gordon
Email: mpena@example.org
Age: 34
Experience: 12 years
Specialization: Information Systems

Degrees:
- Bachelor in Information Systems from Allen Inc

Skills:
- SQL
- Database Management
- Python
- Power BI
- System Analysis
- Tableau

Work Experience:
- 12-year experience in Information Systems at Thompson-Kim for 3 years
- 12-year experience in Information Systems at Weeks, Hampton and Hudson for 3 years
- 12-year experience in Information Systems at Ayala-Mack for 1 years
- 12-year experience in Information Systems at Wood, Fernandez and Craig for 2 years

Languages:
- Spanish (Beginner)
- French (Beginner)

Courses:
- Course in Project Management
",34,Information Systems,12,7,1,4,1,HIGH
"Name: Calvin Ortiz
Email: bgarcia@example.net
Age: 26
Experience: 3 years
Specialization: Electrical Engineering

Degrees:
- Bachelor in Electrical Engineering from Robinson and Sons

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 3-year experience in Electrical Engineering at Hart, Merritt and Carter for 3 years

Languages:
- Spanish (Fluent)
- German (Beginner)
- Arabic (Fluent)

Courses:
",26,Electrical Engineering,3,4,1,1,0,HIGH
"Name: Erica Davis
Email: mbrown@example.net
Age: 27
Experience: 3 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Wilson, Sims and Kelly

Skills:
- HR Management
- Business Analysis
- Marketing
- Strategic Planning
- Project Management

Work Experience:
- 3-year experience in Business Administration at Thomas PLC for 1 years
- 3-year experience in Business Administration at Miller-Ayala for 1 years

Languages:
- Spanish (Advanced)
- English (Advanced)

Courses:
",27,Business Administration,3,6,1,2,0,HIGH
"Name: Sarah Richardson
Email: eschultz@example.net
Age: 30
Experience: 8 years
Specialization: Human Resources

Degrees:
- Diploma in Human Resources from Hall-Williams
- Bachelor in Computer Engineering from Harris-Hess

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 8-year experience in Human Resources at Patterson-Torres for 3 years

Languages:
- French (Fluent)
- Arabic (Intermediate)
- French (Beginner)

Courses:
- Course in Data Analysis
- Course in Machine Learning
- Course in Project Management
",30,Human Resources,8,8,2,1,3,HIGH
"Name: Nathan Pena
Email: stephanie35@example.com
Age: 31
Experience: 5 years
Specialization: Computer Engineering

Degrees:
- PhD in Computer Engineering from Hill, Green and Wilson
- Diploma in Computer Engineering from Wu-Berg

Skills:
- VHDL
- Python
- Hardware Design
- Verilog
- Embedded Systems
- C++
- C

Work Experience:
- 5-year experience in Computer Engineering at Hughes, Romero and Austin for 3 years

Languages:
- German (Intermediate)
- English (Fluent)

Courses:
- Course in Data Analysis
",31,Computer Engineering,5,8,2,1,1,HIGH
"Name: Jamie Mason
Email: mcdonaldrobin@example.org
Age: 31
Experience: 8 years
Specialization: Software Engineering

Degrees:
- Diploma in Software Engineering from George-Mccarthy
- Bachelor in Software Engineering from Hoffman, Weaver and Moore

Skills:
- Docker
- JavaScript
- C++
- Python
- Java
- AWS
- SQL

Work Experience:
- 8-year experience in Software Engineering at Grant, Perez and Richardson for 1 years

Languages:
- Arabic (Beginner)

Courses:
",31,Software Engineering,8,7,2,1,0,HIGH
"Name: Matthew Hunter
Email: fullerstephen@example.com
Age: 31
Experience: 8 years
Specialization: Nursing

Degrees:
- Diploma in Information Systems from Miller-Shaw

Skills:
- Project Management
- Python
- Communication

Work Experience:
- 8-year experience in Nursing at Wood-Evans for 5 years

Languages:
- English (Fluent)
- English (Intermediate)

Courses:
- Course in Project Management
",31,Nursing,8,8,1,1,1,HIGH
"Name: Brian Williams
Email: williamsjason@example.com
Age: 27
Experience: 3 years
Specialization: Mechanical Engineering

Degrees:
- PhD in Mechanical Engineering from Patterson Inc

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 3-year experience in Mechanical Engineering at Roman-Alvarez for 1 years

Languages:
- Arabic (Advanced)
- English (Beginner)

Courses:
",27,Mechanical Engineering,3,6,1,1,0,HIGH
"Name: Theresa White
Email: beverly34@example.org
Age: 26
Experience: 3 years
Specialization: Pharmacy

Degrees:
- PhD in Pharmacy from Graham, Reynolds and Wolf

Skills:
- Project Management
- Python
- Communication

Work Experience:
- 3-year experience in Pharmacy at Jenkins-Davis for 1 years
- 3-year experience in Pharmacy at Murphy-Chen for 1 years

Languages:
- Arabic (Intermediate)
- French (Intermediate)

Courses:
- Course in AI
",26,Pharmacy,3,5,1,2,1,HIGH
"Name: Brandi Martin
Email: lucasemily@example.org
Age: 32
Experience: 10 years
Specialization: Computer Science

Degrees:
- Diploma in Pharmacy from Ibarra, Rojas and Moreno
- Bachelor in Medicine from King, Curtis and Campbell

Skills:
- Machine Learning
- Java
- C++
- Data Structures
- Python
- Algorithms
- Networking

Work Experience:
- 10-year experience in Computer Science at Gonzalez Ltd for 2 years
- 10-year experience in Computer Science at Warren, Murphy and Webb for 1 years
- 10-year experience in Computer Science at Galloway-Williams for 3 years

Languages:
- Arabic (Intermediate)
- English (Advanced)

Courses:
- Course in AI
- Course in Machine Learning
- Course in Data Analysis
",32,Computer Science,10,7,2,3,3,HIGH
"Name: David Johnston
Email: smithjennifer@example.org
Age: 34
Experience: 12 years
Specialization: Biomedical Engineering

Degrees:
- Bachelor in Biomedical Engineering from Murphy and Sons

Skills:
- Signal Processing
- MATLAB
- Medical Devices
- Python
- Device Design

Work Experience:
- 12-year experience in Biomedical Engineering at Scott and Sons for 2 years
- 12-year experience in Biomedical Engineering at Murphy, Warner and Butler for 2 years
- 12-year experience in Biomedical Engineering at Garza, Dunn and West for 3 years
- 12-year experience in Biomedical Engineering at Sandoval, Pacheco and Mccoy for 3 years

Languages:
- English (Advanced)
- French (Beginner)

Courses:
",34,Biomedical Engineering,12,8,1,4,0,HIGH
"Name: Robert Malone
Email: williamtaylor@example.org
Age: 29
Experience: 4 years
Specialization: Software Engineering

Degrees:
- Bachelor in Business Administration from Brock, Gaines and Stephens

Skills:
- AWS
- Java
- Python
- C++

Work Experience:
- 4-year experience in Software Engineering at Brown, Andrews and Bonilla for 4 years

Languages:
- English (Advanced)
- German (Fluent)

Courses:
",29,Software Engineering,4,4,1,1,0,HIGH
"Name: Charles Parker
Email: nmcdaniel@example.org
Age: 28
Experience: 6 years
Specialization: Pharmacy

Degrees:
- PhD in Pharmacy from Mcknight-Smith
- Bachelor in Pharmacy from Woods-Carlson

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 6-year experience in Pharmacy at Ellis, Blevins and Murphy for 2 years
- 6-year experience in Pharmacy at Williams-Cook for 2 years

Languages:
- Spanish (Intermediate)

Courses:
",28,Pharmacy,6,4,2,2,0,HIGH
"Name: Wayne Turner
Email: kcastillo@example.org
Age: 23
Experience: 1 years
Specialization: Medicine

Degrees:
- Diploma in Medicine from Anderson-Hoffman

Skills:
- Dermatology
- Surgery
- Cardiology
- Internal Medicine

Work Experience:
- 1-year experience in Medicine at King-Davis for 1 years

Languages:
- German (Advanced)
- English (Intermediate)
- English (Beginner)

Courses:
",23,Medicine,1,4,1,1,0,HIGH
"Name: Paul Manning
Email: bernard34@example.com
Age: 36
Experience: 11 years
Specialization: Software Engineering

Degrees:
- Diploma in Software Engineering from Paul, Brooks and Brown
- Master in Human Resources from Vasquez-Patterson
- Diploma in Software Engineering from Walker-Padilla

Skills:
- Java
- Python
- AWS
- C++
- React
- Node.js
- JavaScript
- SQL

Work Experience:
- 11-year experience in Software Engineering at Torres-Dunlap for 2 years

Languages:
- Arabic (Advanced)
- Spanish (Fluent)
- German (Intermediate)

Courses:
",36,Software Engineering,11,8,3,1,0,HIGH
"Name: Shannon James DVM
Email: ross78@example.org
Age: 28
Experience: 6 years
Specialization: Electrical Engineering

Degrees:
- Master in Electrical Engineering from Wilson LLC
- Bachelor in Computer Science from Andrews-Oliver

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 6-year experience in Electrical Engineering at Pace, Richardson and Cook for 4 years

Languages:
- Spanish (Advanced)

Courses:
- Course in Project Management
",28,Electrical Engineering,6,7,2,1,1,HIGH
"Name: Tina Briggs
Email: diana26@example.net
Age: 31
Experience: 7 years
Specialization: Medicine

Degrees:
- PhD in Software Engineering from Spencer Inc
- Master in Medicine from Gonzalez PLC

Skills:
- Internal Medicine
- Surgery
- Dermatology
- Cardiology
- Diagnosis

Work Experience:
- 7-year experience in Medicine at Cervantes, Rodriguez and Marquez for 3 years
- 7-year experience in Medicine at Owen-Miller for 2 years

Languages:
- English (Beginner)

Courses:
- Course in Project Management
- Course in Digital Marketing
",31,Medicine,7,7,2,2,2,HIGH
